88.500251,444.476750
99.471124,433.567050
117.778915,429.910053
131.783393,428.697731
143.074831,426.320209
163.824419,422.381661
179.430701,415.251392
180.857079,412.189740
186.859202,407.916281
190.512222,405.719773
192.544879,399.140118
222.937360,396.004130
225.637287,384.987879
249.788015,382.696359
265.066631,372.600834
279.727206,370.794677
279.770317,363.081201
296.572575,362.973958
319.389929,353.142334
335.550973,352.771859
343.888747,352.159859
349.561503,349.366668
365.655041,346.125910
372.064329,336.226602
374.390297,328.161219
377.805576,322.466639
380.546825,320.160444
385.976216,317.187812
388.744927,313.667276
390.452089,310.161197
392.262299,303.271210
392.993347,302.590495
397.912794,296.615806
402.421333,139.861231
402.514309,119.748495
402.736341,118.191597
404.707674,117.212343
405.451655,108.358229
406.756787,107.666658
411.369529,88.134439
412.426200,56.345772
