150.614174,299.803981
270.729259,126.901553
241.290352,233.546651
241.330658,183.708034
167.645681,290.578537
190.611895,290.184619
232.343016,246.054368
216.111583,247.613797
201.644259,280.458922
201.900143,258.536256
263.957519,151.262306
257.606824,154.357909
155.642699,299.140081
254.385120,165.387315
246.983993,180.123663
254.151203,174.177614
249.500581,178.461359
166.046069,292.043581
150.994612,299.422698
267.089490,148.894899
163.640673,293.365461
265.391372,150.167045
209.232733,254.277428
244.265912,181.102131
211.585888,253.219806
255.961337,162.270480
251.665908,177.226864
256.490018,158.860990
157.860079,298.527199
215.425704,248.915447
238.215356,237.173410
160.455952,296.958785
267.805761,146.548223
213.959925,250.017953
203.570871,257.861396
208.343693,254.951178
236.922922,238.284496
254.986028,164.820363
163.125529,294.838012
161.628658,295.948631
206.788871,255.082405
255.728129,163.182401
256.805037,156.444145
204.890428,257.580368
268.145116,145.964398
268.449983,143.667331
269.192122,136.281836
268.571867,142.804376
192.742230,289.236484
193.855263,288.655221
234.417957,243.487313
269.365211,135.075410
162.112856,295.293974
257.363590,155.083529
211.882974,252.477718
269.609410,133.453460
233.017201,245.712755
270.289386,129.139110
191.990019,289.514398
253.331627,175.738071
242.911570,181.879467
202.077114,257.865958
268.953788,140.772583
212.385034,251.130975
206.385034,256.105264
196.572923,286.362906
269.129594,138.419601
270.681789,127.852169
256.788740,158.167195
235.666699,241.719199
195.425040,286.733144
253.820954,174.482171
243.807931,181.499121
159.351957,297.122726
190.927524,289.754005
236.678654,239.192298
158.278706,297.691435
236.235047,240.940231
233.608562,244.689478
213.263161,250.229732
269.797106,132.503802
201.072464,281.297339
236.312548,240.056966
240.754439,234.541162
199.299082,283.248297
197.640460,284.403100
233.863865,244.459401
234.687103,242.204169
238.979034,236.699503
205.715088,257.081177
215.922239,247.941128
242.413764,182.577749
198.285906,283.671361
269.030654,138.928976
212.728966,250.715296
252.848212,176.182534
196.931426,286.010756
158.791752,297.228618
270.188048,130.326479
269.895359,131.407628
